date,log_price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,sqft_basement,house_age,isRenovated,city,statezip
2014-05-15,12.23,4,2,1670,9987,1,0,0,0,47,Recently Renovated,Auburn,WA 98001
2014-05-15,13.45,4,3,3150,9130,2,0,0,0,13,Not Renovated,Sammamish,WA 98075
2014-05-15,13.44,4,3,2740,7266,2,0,0,680,11,Not Renovated,Issaquah,WA 98027
2014-05-15,12.83,4,1,1890,8000,1,0,0,640,54,Older Renovation,Shoreline,WA 98133
2014-05-15,13.07,7,3,2870,29699,1,0,0,1350,53,Older Renovation,Seattle,WA 98125
2014-05-15,12.28,3,1,1160,10384,1,0,0,0,45,Not Renovated,Maple Valley,WA 98038
2014-05-15,14.56,4,1,3550,19865,2,0,0,0,52,Older Renovation,Medina,WA 98039
2014-05-15,13.58,3,1,1790,6117,1,0,2,440,74,Older Renovation,Seattle,WA 98199
2014-05-15,12.77,3,1,1680,250470,1,0,0,610,74,Older Renovation,Duvall,WA 98019
2014-05-15,13.45,3,2,4560,17622,2,0,0,760,28,Not Renovated,Sammamish,WA 98074
2014-05-15,12.48,3,2,1590,7748,2,0,0,0,23,Not Renovated,Federal Way,WA 98003
2014-05-15,12.90,3,1,1630,10304,1,0,0,0,61,Not Renovated,Shoreline,WA 98155
2014-05-15,13.17,3,2,2700,7434,2,0,0,0,23,Not Renovated,Woodinville,WA 98072
2014-05-15,12.77,3,2,1700,7496,2,0,0,0,20,Not Renovated,Renton,WA 98055
2014-05-15,13.90,4,3,3740,12080,1,0,0,1740,26,Older Renovation,Woodinville,WA 98077
2014-05-15,13.52,4,3,1980,5352,2,0,0,0,73,Older Renovation,Seattle,WA 98136
2014-05-15,12.65,2,1,880,6345,1,0,0,0,95,Older Renovation,Seattle,WA 98106
2014-05-15,12.39,3,2,1400,6200,1,0,0,700,66,Older Renovation,Shoreline,WA 98133
2014-05-15,13.11,4,2,2050,4000,1,0,0,840,73,Not Renovated,Seattle,WA 98144
2014-05-15,13.27,3,2,2360,4638,2,0,3,0,18,Not Renovated,Seattle,WA 98115
2014-05-15,13.37,4,2,2560,7798,1,0,0,670,67,Older Renovation,Seattle,WA 98115
2014-05-15,12.94,3,1,1340,10224,1,0,0,0,58,Not Renovated,Bellevue,WA 98006
2014-05-15,12.07,3,1,1060,5200,1,0,0,0,44,Not Renovated,Covington,WA 98042
2014-05-15,12.59,3,1,850,2500,1,0,0,0,28,Not Renovated,Seattle,WA 98106
2014-05-15,12.96,4,1,1880,7303,1,0,0,870,38,Not Renovated,Kirkland,WA 98034
2014-05-15,13.64,3,1,1230,12305,1,0,0,0,59,Older Renovation,Bellevue,WA 98004
2014-05-15,12.75,4,1,2290,10290,1,0,0,950,54,Recently Renovated,Seattle,WA 98146
2014-05-15,13.05,3,1,1660,6582,1,0,0,660,68,Not Renovated,Seattle,WA 98133
2014-05-15,13.15,3,2,1840,2875,2,0,0,0,17,Not Renovated,Seattle,WA 98116
2014-05-15,13.26,4,2,3020,17810,1,0,0,1420,35,Recently Renovated,Lake Forest Park,WA 98155
2014-05-15,13.05,3,1,1410,6886,1,0,0,0,90,Recently Renovated,Seattle,WA 98133
2014-05-15,12.51,3,1,1010,9514,1,0,0,0,45,Recently Renovated,Renton,WA 98059
2014-05-15,12.74,3,1,1960,8136,1,0,0,980,66,Older Renovation,Seattle,WA 98106
2014-05-15,13.55,5,3,3580,14275,2,0,0,390,15,Not Renovated,Issaquah,WA 98027
2014-05-15,13.12,4,2,2240,7200,2,0,0,0,19,Not Renovated,Seattle,WA 98118
2014-05-15,13.60,4,2,3310,5404,2,0,0,0,10,Older Renovation,Redmond,WA 98052
2014-05-15,12.75,3,2,1232,1130,3,0,0,0,7,Not Renovated,Seattle,WA 98125
2014-05-15,13.63,4,3,3930,5680,2,0,1,1110,1,Older Renovation,Issaquah,WA 98027
2014-05-15,12.86,3,2,1720,3600,2,0,0,0,4,Not Renovated,Redmond,WA 98053
2014-05-15,12.65,3,2,1490,974,2,0,0,270,5,Not Renovated,Seattle,WA 98106
2014-05-15,13.49,3,2,3150,151588,2,0,0,0,7,Not Renovated,Fall City,WA 98024
2014-05-15,13.73,4,2,3950,10856,3,0,0,0,1,Older Renovation,Sammamish,WA 98075
2014-05-15,13.62,5,2,3030,10335,2,0,0,0,1,Older Renovation,Newcastle,WA 98056
2014-05-16,12.44,2,1,1070,9643,1,0,0,0,29,Not Renovated,Kent,WA 98030
2014-05-16,12.99,3,2,2320,36847,2,0,2,0,22,Not Renovated,North Bend,WA 98045
2014-05-16,12.77,1,1,700,5100,1,0,0,0,72,Older Renovation,Seattle,WA 98115
2014-05-16,13.34,3,2,2720,6439,2,0,0,0,9,Not Renovated,Snoqualmie,WA 98065
2014-05-16,12.92,3,2,1800,5761,2,0,0,0,24,Not Renovated,Seattle,WA 98106
2014-05-16,13.02,3,1,1560,4049,1,0,2,560,88,Older Renovation,Seattle,WA 98126
2014-05-16,12.67,3,2,1760,11410,1,0,0,700,37,Not Renovated,Renton,WA 98058
2014-05-16,13.59,4,3,3120,5000,2,0,0,750,9,Not Renovated,Seattle,WA 98115
2014-05-16,13.49,2,1,2020,7200,1,0,3,320,67,Older Renovation,Seattle,WA 98146
2014-05-16,13.10,3,2,1450,2400,1,0,0,0,114,Older Renovation,Seattle,WA 98107
2014-05-16,12.39,4,2,1860,7000,1,0,0,740,35,Recently Renovated,Federal Way,WA 98023
2014-05-16,13.01,4,2,2270,7800,1,0,0,980,37,Older Renovation,Kirkland,WA 98034
2014-05-16,12.52,3,2,1480,15639,2,0,0,0,27,Older Renovation,North Bend,WA 98045
2014-05-16,12.39,5,1,1460,6032,2,0,0,0,73,Older Renovation,Tukwila,WA 98168
2014-05-16,12.42,4,3,1850,6519,2,0,0,720,28,Not Renovated,Federal Way,WA 98023
2014-05-16,13.34,3,2,2170,5000,2,0,0,0,11,Not Renovated,Issaquah,WA 98029
2014-05-16,12.80,3,1,1726,197326,2,0,0,0,32,Recently Renovated,Vashon,WA 98070
2014-05-16,12.86,3,1,1180,10541,1,0,0,240,33,Not Renovated,Sammamish,WA 98074
2014-05-16,12.82,4,1,1370,9957,1,0,0,470,42,Older Renovation,Kirkland,WA 98034
2014-05-16,12.96,3,2,2670,13218,1,0,0,0,26,Not Renovated,Kent,WA 98042
2014-05-16,12.74,3,1,1260,6826,1,0,0,540,70,Not Renovated,Seattle,WA 98125
2014-05-16,12.75,4,1,1980,7991,1,0,0,0,52,Older Renovation,Renton,WA 98058
2014-05-16,13.49,3,2,2050,3933,1,0,0,870,88,Older Renovation,Seattle,WA 98112
2014-05-16,13.49,5,2,2830,5310,2,0,0,0,8,Not Renovated,Redmond,WA 98052
2014-05-16,13.31,2,1,910,3600,1,0,0,0,105,Older Renovation,Seattle,WA 98119
2014-05-16,12.77,4,2,2440,4000,2,0,0,0,5,Not Renovated,Maple Valley,WA 98038
2014-05-16,13.57,3,2,2180,5440,1,0,0,1080,110,Not Renovated,Seattle,WA 98103
2014-05-16,12.43,3,2,1900,6660,1,0,0,950,48,Not Renovated,Maple Valley,WA 98038
2014-05-16,13.24,3,2,1520,1221,3,0,0,0,1,Older Renovation,Seattle,WA 98107
2014-05-16,13.68,3,2,2220,6641,1,0,2,1000,67,Older Renovation,Seattle,WA 98199
2014-05-16,13.67,4,2,3280,24440,2,0,0,0,18,Not Renovated,Woodinville,WA 98077
2014-05-16,12.90,3,2,2740,83199,2,0,4,0,41,Recently Renovated,Kent,WA 98032
2014-05-16,12.55,2,1,830,6017,1,0,0,0,60,Older Renovation,Shoreline,WA 98133
2014-05-16,12.07,2,1,1010,5200,1,0,0,0,59,Older Renovation,Des Moines,WA 98198
2014-05-16,12.63,3,2,2060,38377,1,0,0,500,36,Older Renovation,Federal Way,WA 98003
2014-05-16,13.01,3,2,1990,7340,2,0,0,0,30,Not Renovated,Woodinville,WA 98072
2014-05-16,12.98,4,2,2280,7568,2,0,0,0,13,Not Renovated,Renton,WA 98056
2014-05-16,12.63,3,2,1870,5874,2,0,0,0,9,Not Renovated,Kent,WA 98042
2014-05-16,13.34,3,2,1720,4000,1,0,0,270,93,Not Renovated,Seattle,WA 98105
2014-05-16,12.41,2,1,870,6150,1,0,0,0,73,Older Renovation,Seattle,WA 98106
2014-05-16,12.38,3,2,1020,1204,2,0,0,300,10,Older Renovation,Seattle,WA 98126
2014-05-16,13.17,3,1,1260,3135,1,0,0,0,83,Not Renovated,Seattle,WA 98116
2014-05-16,13.17,3,2,2370,7875,2,0,0,0,11,Not Renovated,Snoqualmie,WA 98065
2014-05-16,12.10,3,1,1000,18513,1,0,0,0,74,Older Renovation,Seattle,WA 98146
2014-05-16,12.83,3,1,1100,1751,2,0,0,160,7,Not Renovated,Seattle,WA 98144
2014-05-16,12.43,3,2,1440,7673,1,0,0,500,32,Not Renovated,Kent,WA 98031
2014-05-16,13.50,4,2,3120,14300,2,0,0,0,11,Not Renovated,Issaquah,WA 98027
2014-05-16,13.22,2,2,2260,9604,1,0,0,0,24,Recently Renovated,Bothell,WA 98011
2014-05-16,12.83,4,2,2790,7956,2,0,0,0,9,Not Renovated,Des Moines,WA 98198
2014-05-16,13.20,1,1,1140,6700,1,0,0,0,94,Older Renovation,Seattle,WA 98103
2014-05-16,13.31,3,2,1290,2500,2,0,0,0,27,Not Renovated,Seattle,WA 98112
2014-05-16,12.23,5,1,1730,5200,1,0,0,680,36,Older Renovation,Covington,WA 98042
2014-05-16,13.38,4,2,3160,11380,2,0,0,0,31,Recently Renovated,Sammamish,WA 98074
2014-05-16,12.66,4,2,2340,8990,2,0,0,0,11,Not Renovated,Maple Valley,WA 98038
2014-05-16,12.71,3,1,1170,4950,1,0,0,0,54,Older Renovation,Bellevue,WA 98007
2014-05-16,13.10,2,1,1160,5000,1,0,0,0,77,Not Renovated,Seattle,WA 98117
2014-05-16,13.01,3,3,1970,24318,1,0,0,0,4,Not Renovated,Kenmore,WA 98028
2014-05-16,14.51,5,4,6490,10862,2,0,3,2550,23,Not Renovated,Mercer Island,WA 98040
2014-05-16,12.84,3,2,1410,1377,2,0,0,120,9,Not Renovated,Issaquah,WA 98027
2014-05-16,13.08,4,2,2430,5000,2,0,0,0,5,Not Renovated,Snoqualmie,WA 98065
2014-05-16,13.60,5,1,3360,5402,2,0,0,0,0,Not Renovated,Sammamish,WA 98074
2014-05-16,12.74,3,2,1480,1663,2,0,0,300,2,Older Renovation,Seattle,WA 98126
2014-05-16,13.42,5,2,3200,6455,2,0,0,0,5,Not Renovated,Snoqualmie,WA 98065
2014-05-16,13.32,3,2,2134,1984,2,0,0,0,6,Not Renovated,Issaquah,WA 98029
2014-05-16,12.85,3,3,1860,1787,3,0,0,0,7,Not Renovated,Shoreline,WA 98155
2014-05-16,14.05,4,3,5520,8313,2,0,3,1950,6,Not Renovated,Bellevue,WA 98006
2014-05-16,13.12,2,2,1310,1500,2,0,0,150,8,Not Renovated,Seattle,WA 98122
2014-05-17,12.92,3,2,1700,4250,1,0,0,810,70,Not Renovated,Seattle,WA 98199
2014-05-18,12.94,3,2,2480,8342,2,0,0,0,28,Not Renovated,Renton,WA 98058
2014-05-18,12.60,5,2,1970,8605,2,0,0,0,20,Not Renovated,Enumclaw,WA 98022
2014-05-18,13.26,4,2,2060,7475,1,0,0,620,29,Not Renovated,Redmond,WA 98052
2014-05-18,13.19,3,2,2130,3500,1,0,0,920,20,Not Renovated,Woodinville,WA 98072
2014-05-18,12.77,3,2,1410,14110,1,0,2,240,27,Older Renovation,Snoqualmie,WA 98065
2014-05-18,13.10,2,2,1360,4688,1,0,0,580,70,Not Renovated,Seattle,WA 98115
2014-05-18,13.50,3,2,1940,55756,1,0,0,0,60,Not Renovated,Bellevue,WA 98007
2014-05-19,12.28,2,2,1610,2040,2,0,0,0,35,Not Renovated,Renton,WA 98056
2014-05-19,13.29,2,2,1420,9191,1,0,2,0,86,Older Renovation,Seattle,WA 98115
2014-05-19,12.58,4,2,1700,7280,2,0,0,0,26,Not Renovated,Kent,WA 98031
2014-05-19,13.07,2,1,1490,3825,1,0,0,630,85,Not Renovated,Seattle,WA 98117
2014-05-19,12.68,3,2,2680,7757,2,0,0,0,24,Recently Renovated,Federal Way,WA 98023
2014-05-19,14.01,4,2,3190,8684,1,0,3,1510,47,Not Renovated,Bellevue,WA 98006
2014-05-19,12.58,5,1,2120,7700,1,0,0,0,52,Not Renovated,Renton,WA 98058
2014-05-19,13.10,4,2,1690,3250,1,0,0,140,113,Not Renovated,Seattle,WA 98103
2014-05-19,12.73,4,2,1830,8601,2,0,0,0,11,Not Renovated,Maple Valley,WA 98038
2014-05-19,12.99,2,1,1010,1968,1,0,0,0,108,Not Renovated,Seattle,WA 98107
2014-05-19,12.81,4,2,2070,9300,1,0,0,950,69,Not Renovated,Shoreline,WA 98155
2014-05-19,13.04,3,1,1710,4500,1,0,0,300,86,Older Renovation,Seattle,WA 98118
2014-05-19,13.24,4,1,1660,4690,1,0,0,400,69,Recently Renovated,Seattle,WA 98117
2014-05-19,12.56,4,1,2080,13629,1,0,0,1040,59,Recently Renovated,Seattle,WA 98178
2014-05-19,12.54,3,2,1270,9675,2,0,0,0,21,Not Renovated,North Bend,WA 98045
2014-05-19,12.25,3,1,1080,21043,1,0,0,0,72,Older Renovation,Seattle,WA 98106
2014-05-19,13.44,3,2,1610,5100,1,0,0,0,74,Not Renovated,Seattle,WA 98115
2014-05-19,12.45,2,1,1120,9912,1,0,0,0,34,Not Renovated,Vashon,WA 98070
2014-05-19,12.93,4,2,2500,5257,2,0,0,0,48,Older Renovation,Seattle,WA 98118
2014-05-19,12.28,3,1,970,7275,1,0,0,0,44,Not Renovated,Kent,WA 98031
2014-05-19,13.54,5,2,3370,5000,1,0,0,1230,107,Not Renovated,Seattle,WA 98109
2014-05-19,12.79,3,1,1290,189486,1,0,0,0,54,Older Renovation,Auburn,WA 98092
2014-05-19,13.08,4,3,3370,435600,2,0,3,0,9,Not Renovated,North Bend,WA 98045
2014-05-19,14.16,4,3,3410,10769,2,0,0,0,6,Not Renovated,Bellevue,WA 98004
2014-05-19,12.87,4,2,2490,8290,2,0,0,0,15,Not Renovated,Auburn,WA 98092
2014-05-19,12.93,2,1,770,4000,1,0,0,0,90,Older Renovation,Seattle,WA 98117
2014-05-19,12.56,1,1,810,3211,2,0,0,0,32,Recently Renovated,Kirkland,WA 98033
2014-05-19,13.07,4,2,3060,10043,1,0,0,1360,46,Not Renovated,Shoreline,WA 98133
2014-05-19,12.87,3,2,1690,1613,2,0,0,540,0,Not Renovated,Issaquah,WA 98029
2014-05-19,13.17,3,1,1890,3825,1,0,0,600,40,Not Renovated,Seattle,WA 98117
2014-05-19,12.39,2,2,1470,3128,2,0,0,0,9,Not Renovated,Maple Valley,WA 98038
2014-05-19,13.04,2,1,1060,7193,1,0,0,0,88,Older Renovation,Seattle,WA 98133
2014-05-19,13.60,4,2,3480,59242,2,0,0,0,26,Older Renovation,Woodinville,WA 98072
2014-05-19,13.69,4,2,2730,3560,1,0,0,1180,93,Older Renovation,Seattle,WA 98115
2014-05-19,12.42,3,2,1580,7941,2,0,0,0,28,Not Renovated,Federal Way,WA 98023
2014-05-19,12.60,3,2,2170,7900,1,0,0,790,36,Older Renovation,Kent,WA 98032
2014-05-19,11.86,2,1,930,4743,1,0,0,0,72,Older Renovation,Renton,WA 98056
2014-05-19,12.72,4,2,1580,7800,2,0,0,0,108,Not Renovated,Seattle,WA 98144
2014-05-19,13.31,5,1,3290,11900,1,0,0,0,41,Recently Renovated,Redmond,WA 98052
2014-05-19,13.24,4,2,2110,10698,2,0,0,0,35,Not Renovated,Issaquah,WA 98027
2014-05-19,12.83,3,2,1670,3565,2,0,0,0,15,Not Renovated,Woodinville,WA 98072
2014-05-19,13.28,3,2,2030,7350,1,0,0,840,37,Not Renovated,Redmond,WA 98052
2014-05-19,13.09,3,1,1500,4100,1,0,0,130,88,Older Renovation,Seattle,WA 98107
2014-05-19,13.09,3,2,1450,1445,2,0,0,470,9,Not Renovated,Seattle,WA 98122
2014-05-19,12.43,4,1,1310,8250,1,0,0,250,61,Not Renovated,Des Moines,WA 98148
2014-05-19,13.68,5,3,4180,49222,2,0,0,1300,35,Not Renovated,Issaquah,WA 98027
2014-05-19,13.05,3,1,1630,28600,1,0,0,0,47,Recently Renovated,Woodinville,WA 98072
2014-05-19,13.53,4,2,2660,10452,2,0,0,0,21,Not Renovated,Redmond,WA 98052
2014-05-19,12.54,3,2,1720,1916,2,0,0,0,9,Not Renovated,Renton,WA 98056
2014-05-19,13.09,2,2,1260,1240,3,0,0,0,10,Older Renovation,Seattle,WA 98103
2014-05-19,12.63,3,1,1610,12247,1,0,0,0,33,Recently Renovated,Renton,WA 98058
2014-05-19,11.61,2,1,680,8064,1,0,0,0,73,Older Renovation,SeaTac,WA 98188
2014-05-19,13.65,4,3,2640,5900,2,0,2,0,77,Older Renovation,Seattle,WA 98136
2014-05-19,12.77,3,2,1640,7200,2,0,0,0,29,Not Renovated,Bellevue,WA 98007
2014-05-19,12.68,4,1,2310,8045,1,0,0,660,38,Older Renovation,Renton,WA 98058
2014-05-19,13.46,3,1,2010,4905,1,0,0,780,102,Not Renovated,Seattle,WA 98122
2014-05-19,12.82,2,1,1660,4680,1,0,0,830,106,Not Renovated,Seattle,WA 98146
2014-05-19,12.98,3,2,2200,3360,2,0,0,0,5,Not Renovated,Seattle,WA 98118
2014-05-19,13.32,4,2,2460,4200,2,0,0,0,16,Older Renovation,Redmond,WA 98074
2014-05-19,13.82,2,1,2430,23400,1,0,4,0,63,Older Renovation,Shoreline,WA 98177
2014-05-19,12.63,3,1,1370,7500,1,0,0,0,54,Recently Renovated,Carnation,WA 98014
2014-05-19,13.00,3,1,1800,10200,1,0,0,0,47,Recently Renovated,Renton,WA 98058
2014-05-19,13.09,3,1,2200,7706,2,0,2,0,106,Older Renovation,Des Moines,WA 98198
2014-05-19,12.81,2,1,700,2334,1,0,0,0,69,Recently Renovated,Seattle,WA 98117
2014-05-19,12.97,3,2,1920,15124,2,0,0,0,19,Not Renovated,North Bend,WA 98045
2014-05-19,13.01,5,2,2190,12687,1,0,0,820,36,Not Renovated,Kenmore,WA 98028
2014-05-19,13.26,3,2,2030,9791,1,0,0,530,30,Not Renovated,Newcastle,WA 98059
2014-05-19,13.08,3,2,1350,2053,3,0,0,0,9,Not Renovated,Seattle,WA 98117
2014-05-19,13.16,3,2,1680,2096,2,0,0,300,6,Not Renovated,Seattle,WA 98117
2014-05-19,13.04,5,1,1250,10530,1,0,0,0,48,Not Renovated,Bellevue,WA 98007
2014-05-19,13.99,4,3,2240,6000,1,0,0,970,100,Older Renovation,Seattle,WA 98109
2014-05-19,11.83,3,1,950,7620,1,0,0,0,60,Older Renovation,Seattle,WA 98106
2014-05-19,13.18,3,3,2320,3174,2,0,0,260,17,Not Renovated,Kirkland,WA 98033
2014-05-19,13.61,2,2,2380,9374,1,0,2,0,3,Not Renovated,Redmond,WA 98053
2014-05-19,13.37,2,2,1540,958,3,0,0,0,7,Not Renovated,Seattle,WA 98122
2014-05-19,12.61,5,3,2100,9752,1,0,0,900,7,Not Renovated,Federal Way,WA 98003
2014-05-19,13.26,4,2,2500,4945,2,0,0,0,1,Older Renovation,Snoqualmie,WA 98065
2014-05-20,13.50,4,2,3230,7331,2,0,0,0,10,Older Renovation,Sammamish,WA 98075
2014-05-20,13.22,3,2,2830,5802,2,0,0,0,13,Not Renovated,Kenmore,WA 98028
2014-05-20,12.51,2,1,870,5340,1,0,0,0,108,Not Renovated,Seattle,WA 98144
2014-05-20,13.42,4,3,2690,28300,1,0,0,0,60,Older Renovation,Normandy Park,WA 98166
2014-05-20,13.08,3,2,1260,889,3,0,0,0,6,Not Renovated,Seattle,WA 98109
2014-05-20,13.16,4,3,2680,10000,2,0,0,640,72,Recently Renovated,Seattle,WA 98125
2014-05-20,13.30,3,2,2660,4975,2,0,0,0,0,Not Renovated,Seattle,WA 98118
2014-05-20,13.09,2,1,1480,5120,1,0,0,640,63,Older Renovation,Seattle,WA 98116
2014-05-20,12.87,4,2,1770,33132,1,0,0,580,49,Not Renovated,Renton,WA 98058
2014-05-20,12.17,2,1,950,7692,1,0,0,0,88,Older Renovation,Seattle,WA 98168
2014-05-20,12.71,2,1,860,8308,1,0,0,0,66,Not Renovated,Seattle,WA 98146
2014-05-20,12.43,4,2,1960,7560,1,0,0,800,36,Not Renovated,Kent,WA 98031
2014-05-20,12.40,2,1,1770,5522,1,0,0,810,71,Not Renovated,Seattle,WA 98178
2014-05-20,13.26,4,1,1280,6060,1,0,0,420,88,Older Renovation,Seattle,WA 98117
2014-05-20,13.37,4,2,2150,12028,2,0,0,0,32,Recently Renovated,Redmond,WA 98052
2014-05-20,13.47,2,1,1790,4000,1,0,0,750,91,Not Renovated,Seattle,WA 98112
2014-05-20,13.42,3,2,1990,10260,2,0,0,0,27,Not Renovated,Redmond,WA 98052
2014-05-20,12.91,5,2,2430,4781,2,0,0,0,13,Not Renovated,Renton,WA 98058
2014-05-20,13.33,4,2,2820,13193,1,0,0,960,49,Older Renovation,Bellevue,WA 98006
2014-05-20,13.10,3,1,1910,8190,1,0,0,900,68,Older Renovation,Seattle,WA 98117
2014-05-20,13.05,3,2,1270,1213,2,0,0,230,9,Not Renovated,Seattle,WA 98107
2014-05-20,13.08,4,2,2050,3960,1,0,0,870,28,Not Renovated,Seattle,WA 98116
2014-05-20,13.53,6,2,2150,4505,1,0,0,880,62,Older Renovation,Seattle,WA 98119
2014-05-20,13.54,4,1,2450,13300,1,0,2,820,27,Not Renovated,Bellevue,WA 98006
2014-05-20,12.87,2,2,1230,1280,2,0,0,270,2,Older Renovation,Seattle,WA 98144
2014-05-20,13.74,4,2,2260,41984,1,0,0,0,47,Not Renovated,Kirkland,WA 98033
2014-05-20,12.94,2,1,1050,60113,1,0,0,0,71,Not Renovated,Auburn,WA 98001
2014-05-20,12.48,3,1,1570,7775,2,0,0,0,32,Not Renovated,Kent,WA 98031
2014-05-20,13.16,4,2,1820,9350,1,0,0,0,47,Not Renovated,Redmond,WA 98052
2014-05-20,13.25,2,1,1540,4025,1,0,0,350,106,Not Renovated,Seattle,WA 98116
2014-05-20,13.02,3,1,2060,44866,1,0,0,0,61,Not Renovated,Woodinville,WA 98077
2014-05-20,14.08,4,3,4380,74052,1,0,0,0,13,Not Renovated,Redmond,WA 98053
2014-05-20,12.61,3,1,1090,9900,1,0,0,0,59,Recently Renovated,Redmond,WA 98052
2014-05-20,12.68,3,1,1480,7225,1,0,0,0,49,Not Renovated,Renton,WA 98056
2014-05-20,12.87,4,1,1320,4440,1,0,0,0,85,Not Renovated,Seattle,WA 98122
2014-05-20,13.03,1,2,2140,10350,1,0,0,670,38,Not Renovated,Woodinville,WA 98072
2014-05-20,14.01,4,3,4560,16643,1,0,3,2330,19,Not Renovated,Bellevue,WA 98006
2014-05-20,12.85,4,3,2800,9764,2,0,0,0,12,Not Renovated,Maple Valley,WA 98038
2014-05-20,12.21,3,1,1050,5000,1,0,0,0,47,Not Renovated,Renton,WA 98056
2014-05-20,12.86,3,1,1490,9630,1,0,0,0,55,Not Renovated,Kenmore,WA 98028
2014-05-20,12.89,2,1,1730,6375,2,0,0,0,69,Not Renovated,Seattle,WA 98126
2014-05-20,13.02,4,1,1210,3760,1,0,0,0,114,Older Renovation,Seattle,WA 98103
2014-05-20,12.96,4,2,2800,8494,2,0,0,0,10,Older Renovation,Maple Valley,WA 98038
2014-05-20,13.58,3,1,1570,1050,2,0,0,0,99,Not Renovated,Seattle,WA 98109
2014-05-20,12.66,3,2,1400,31626,1,0,0,260,27,Not Renovated,Auburn,WA 98092
2014-05-20,14.06,4,2,2850,7861,1,0,4,1400,44,Not Renovated,Seattle,WA 98117
2014-05-20,12.69,6,3,1880,7200,1,0,0,0,48,Not Renovated,Renton,WA 98056
2014-05-20,12.50,2,1,790,8424,1,0,0,0,61,Older Renovation,Shoreline,WA 98133
2014-05-20,12.99,2,1,1300,4000,2,0,0,0,66,Older Renovation,Seattle,WA 98105
2014-05-20,12.61,3,1,2120,7735,1,0,0,1060,47,Not Renovated,Renton,WA 98059
2014-05-20,13.17,3,1,1540,4773,2,0,0,0,73,Recently Renovated,Seattle,WA 98126
2014-05-20,13.79,4,2,2620,13777,1,0,2,900,88,Older Renovation,Seattle,WA 98144
2014-05-20,13.93,6,3,2880,3192,2,0,0,700,95,Older Renovation,Seattle,WA 98103
2014-05-20,13.46,4,1,1680,4021,1,0,0,0,93,Older Renovation,Seattle,WA 98103
2014-05-20,12.66,2,1,790,6969,1,0,0,0,59,Older Renovation,Redmond,WA 98052
2014-05-20,12.64,3,1,1092,7500,1,0,0,0,96,Not Renovated,Seattle,WA 98106
2014-05-20,12.30,3,1,1650,9936,1,0,0,560,47,Recently Renovated,Federal Way,WA 98003
2014-05-20,12.57,3,2,2090,4700,2,0,0,0,12,Not Renovated,Covington,WA 98042
2014-05-20,12.25,4,1,2180,28710,1,0,0,1000,64,Older Renovation,SeaTac,WA 98198
2014-05-20,12.47,4,2,1990,6671,2,0,0,0,25,Not Renovated,Federal Way,WA 98023
2014-05-20,13.46,4,2,2650,7945,2,0,0,0,8,Not Renovated,Seattle,WA 98125
2014-05-20,14.40,4,3,4460,16953,1,0,0,1910,52,Older Renovation,Medina,WA 98039
2014-05-20,12.61,3,1,910,8000,1,0,0,170,64,Older Renovation,Shoreline,WA 98177
2014-05-20,13.53,3,2,2770,10773,2,0,2,0,22,Not Renovated,Bellevue,WA 98008
2014-05-20,13.91,3,2,2390,6888,2,0,1,0,75,Not Renovated,Seattle,WA 98115
2014-05-20,13.23,3,2,3050,158558,1,0,0,0,27,Not Renovated,Renton,WA 98055
2014-05-20,12.86,3,2,1700,4000,2,0,0,0,11,Not Renovated,Snoqualmie,WA 98065
2014-05-20,13.12,5,3,3200,43560,2,0,0,0,25,Not Renovated,Renton,WA 98059
2014-05-20,12.97,3,1,1200,4500,1,0,0,0,108,Not Renovated,Seattle,WA 98108
2014-05-20,12.77,4,2,2220,6953,2,0,0,0,15,Not Renovated,Maple Valley,WA 98038
2014-05-20,13.34,3,2,2480,9041,2,0,0,0,10,Older Renovation,Redmond,WA 98053
2014-05-20,13.55,4,2,2560,12100,1,0,0,800,38,Older Renovation,Redmond,WA 98052
2014-05-20,12.43,4,1,2500,6300,1,0,0,1000,53,Older Renovation,Kent,WA 98032
2014-05-20,12.84,2,1,1150,4000,1,0,0,0,67,Recently Renovated,Seattle,WA 98199
2014-05-20,13.07,4,1,1650,7775,1,0,0,500,64,Older Renovation,Seattle,WA 98133
2014-05-20,11.70,3,1,1140,9628,1,0,0,0,45,Not Renovated,Federal Way,WA 98023
2014-05-20,14.34,3,1,3400,8965,1,0,2,1580,57,Not Renovated,Seattle,WA 98105
2014-05-20,12.71,3,1,1180,43124,1,0,0,0,55,Not Renovated,Issaquah,WA 98027
2014-05-20,13.34,3,2,1700,4105,2,0,0,0,22,Not Renovated,Seattle,WA 98122
2014-05-20,12.75,3,1,1240,11200,1,0,0,0,60,Older Renovation,Bellevue,WA 98006
2014-05-20,13.30,5,2,2890,12478,2,0,0,0,37,Older Renovation,Sammamish,WA 98074
2014-05-20,12.72,3,1,1060,10050,1,0,0,0,47,Not Renovated,Kenmore,WA 98028
2014-05-20,12.83,4,1,1590,10523,2,0,0,0,92,Not Renovated,Shoreline,WA 98133
2014-05-20,12.61,6,5,2860,5682,2,0,0,0,36,Not Renovated,Auburn,WA 98002
2014-05-20,12.18,1,1,820,1060,1,0,0,60,7,Not Renovated,Seattle,WA 98126
2014-05-20,13.14,3,2,2020,8118,1,0,0,1000,51,Older Renovation,Bellevue,WA 98008
